Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
c689c0c814e67eeafabf501373369c1e;21/02/2022;20/07/2023;Operacao Comum   ;Crimes de Уdio e Pornografia Infantil                                                                                           ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;1;0;2;;;;;0;0;0;0;0;0;0;0;0;0
ae898d7f9209e4398e0363d789fcb757;16/09/2022;20/07/2023;Operacao Especial;Trбfico de Drogas                                                                                                               ;MA;SR/PF/MA                                                        ;Nao;Bolнvia                                                                                                                         ;3;1;0;20;R$420.000,00;;;;0;0;0;0;0;0;0;0;0;0
036f5c4e131282f9327c360fa54a2bee;19/10/2022;20/07/2023;Operacao Especial;Crimes de Уdio e Pornografia Infantil                                                                                           ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
278f592ce71daa48b9eb85b02e4e4f49;07/07/2023;20/07/2023;Operacao Especial;Trбfico de Drogas                                                                                                               ;PB;FTSP/DRCOR/SR/PF/PB                                             ;Nao;                                                                                                                                ;0;2;0;0;R$7.407,00;;;;0;0;0;0;0;0;0;0;0;0
05c2c86f336fcedf2c02a171ca290d46;10/07/2023;20/07/2023;Operacao Especial;Crimes de Уdio e Pornografia Infantil                                                                                           ;SP;DPF/SJK/SP                                                      ;Nao;                                                                                                                                ;1;0;0;1;R$17.500,00;;;;0;0;0;0;0;0;0;0;0;0
69f77f38466ed3144ebea46722c88599;20/07/2023;20/07/2023;Operacao Especial;Crimes de Уdio e Pornografia Infantil                                                                                           ;RO;DPF/JPR/RO                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b5c6f7094bd23b059624131ec409a422;20/07/2023;20/07/2023;Operacao Simples ;Trбfico de Armas                                                                                                                ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$237.084,00;;;;0;0;0;0;0;0;0;0;0;0
1b62753f6c03ccb9f15a0f94ee127b1e;20/07/2023;20/07/2023;Operacao Simples ;Crimes Fazendбrios                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$93.853,00;;;R$40.114,00;0;0;0;0;0;0;0;0;0;0
dc13d36ef8122b415fc563ae8a29eb03;20/07/2023;20/07/2023;Operacao Simples ;Crimes Fazendбrios                                                                                                              ;CE;DPF/JNE/CE                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f15c59a27440a015be5b008a5e8ced86;20/07/2023;20/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
15bd8709510679498633f1176d7f0185;20/07/2023;20/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d521a73ae7553ebfd24f8806716fd502;20/07/2023;20/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
46099406c771ad462d1591732cd01d6e;20/07/2023;20/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$212.193,00;;;;0;0;0;0;0;0;0;0;0;0
9e4633f60bcc1d52408f86921bef8e1d;20/07/2023;20/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;RJ;DPF/VRA/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$6.000,00;;;;0;0;0;0;0;0;0;0;0;0
1ed76748d77360ed31c0ffae5f7a8a3f;20/07/2023;20/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$1.436,00;;;;0;0;0;0;0;0;0;0;0;0
3b764336087262c161543533adfb0d50;20/07/2023;20/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$195,00;;;;0;0;0;0;0;0;0;0;0;0
61b682a3a2bd433fa4a35475c388bd95;20/07/2023;20/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
54e62d86bd7df311c39e71c8193a3c35;06/03/2023;19/07/2023;Operacao Especial;Crimes de Уdio e Pornografia Infantil                                                                                           ;DF;GRCC/DRCOR/SR/PF/DF                                             ;Nao;                                                                                                                                ;0;0;1;1;;;;;0;0;0;0;0;0;0;0;0;0
07fdc849b9161daed2bb66c9f2e32776;19/07/2023;19/07/2023;Operacao Especial;Crimes de Уdio e Pornografia Infantil                                                                                           ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;1;0;0;2;R$2.019,00;;;;0;0;0;0;0;0;0;0;0;0
6961adcd73a9d3c3a3615bad23b19731;19/07/2023;19/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
51778da079bfb8f0e44048046836ec13;19/07/2023;19/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;RJ;DPF/NIG/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6c41d7ee57f0d9067cc933cc8f6cdae6;19/07/2023;19/07/2023;Operacao Simples ;Crimes de Уdio e Pornografia Infantil                                                                                           ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;1;0;0;1;R$2.138,00;;;;0;0;0;0;0;0;0;0;0;0
760b55af39865361f98302102e25bdc4;19/07/2023;19/07/2023;Operacao Simples ;Trбfico de Armas                                                                                                                ;RR;SR/PF/RR                                                        ;Nao;Guiana                                                                                                                          ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6f8ce2ea30ba2d0972dd0384f6635a44;19/07/2023;19/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$1.103,00;;;;0;0;0;0;0;0;0;0;0;0
b910d3f99e7b1914625a5af2d57afb05;19/07/2023;19/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$5.871,00;;;;0;0;0;0;0;0;0;0;0;0
bed9e7ba881d6e924711c346bcf65a62;19/07/2023;19/07/2023;Operacao Comum   ;Crimes Contra o Patrimфnio                                                                                                      ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;0;0;1;1;R$800,00;;;;0;0;0;0;0;0;0;0;0;0
e5665a4b5c3a53be26c4653f2e27b96a;19/07/2023;19/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
28b5aa79eb2229853066532d16b65dc8;19/07/2023;19/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
13fab8f603b4f039cdb17126612252ea;20/07/2023;19/07/2023;Operacao Simples ;Crimes Fazendбrios                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$80.858,00;;;R$37.873,00;0;0;0;0;0;0;0;0;0;0
6268e7d99d1de165119758b73ab6d43c;18/02/2021;18/07/2023;Operacao Especial;Crimes Financeiros                                                                                                              ;SC;DPF/CCM/SC                                                      ;Nao;                                                                                                                                ;0;0;0;2;R$10.000,00;;;;0;0;0;0;0;0;0;0;0;0
a8c01c8295f6913d5a3fbda102f1523e;09/05/2022;18/07/2023;Operacao Especial;Crimes Previdenciбrios                                                                                                          ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;3;0;0;12;R$408.000,00;;;R$8.311.276,00;0;0;0;3;0;0;0;0;0;0
49455e554a0c391b9b24bda967d795da;04/03/2023;18/07/2023;Operacao Especial;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;0;2;16;27;R$500.000,00;;;;0;0;0;0;0;0;0;0;0;0
db1d3128b45cade0d8152b4f167c2a15;02/05/2023;18/07/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimфnio Cultural                                                                                ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;3;R$11.289,00;;;;0;0;0;0;0;0;0;0;0;0
438ee2b5d3bf09ad7d2e7d011c3696f9;18/07/2023;18/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d5a41844af52b0ea0e85f7d1223e1f31;18/07/2023;18/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;MS;DPF/NVI/MS                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$59.040,00;;;;0;0;0;0;0;0;0;0;0;0
ed38fdcf42a4d78496c35a0f235f1326;18/07/2023;18/07/2023;Operacao Especial;Crimes de Corrupзгo                                                                                                             ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;3;R$43.810,00;;;;0;0;0;0;0;0;0;0;0;0
244e930f68fc7831184edd2259f52e65;18/07/2023;18/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;SP;DPF/PCA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a12691a22288e3cdb463f4dd13b55915;18/07/2023;18/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;SP;DPF/PCA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ad062b10594422de511f7c0e245502ac;18/07/2023;18/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;SP;DPF/PCA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5d55f6a50955c86eefea6097a669efdf;18/07/2023;18/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;SP;DPF/PCA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
55af71342650bcd279adfb19c6a8d722;18/07/2023;18/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
76c2a93eb29a838fa6215824e585ee15;18/07/2023;18/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3e3eeaa665b7d18d1146aa4e654d62b5;18/07/2023;18/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;2;0;0;0;R$10.780,00;;;;0;0;0;0;0;0;0;0;0;0
7b69364224ffe7125aafd0f7861ab221;18/07/2023;18/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$3.871,00;;;;0;0;0;0;0;0;0;0;0;0
c9f8146d5c27f47371fea8646f082e9a;18/07/2023;18/07/2023;Operacao Simples ;Crimes Fazendбrios                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;2;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
702b30dce5700d02e4581ea6122879ef;18/07/2023;18/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;MT;DPF/ROO/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0f8c6e436966fa1321f79ce4a2d9f2c1;18/07/2023;18/07/2023;Operacao de Apoio;Crimes Contra o Patrimфnio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c0952ea9e63f300dbfd9eb9d86a49d10;21/07/2023;18/07/2023;Operacao Especial;Crimes Contra o Patrimфnio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9b3dee9ae8672ffef11ee693e1937bff;22/07/2023;18/07/2023;Operacao Comum   ;Trбfico de Drogas                                                                                                               ;PB;SR/PF/PB                                                        ;Nao;                                                                                                                                ;1;0;0;2;R$10.089,00;;;;0;1;1;0;0;0;0;0;0;0
cc257f99e6d958aefc50f4aff3a5aefd;01/08/2023;18/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
022d6261aa5811ff44d70d1331f6313e;03/08/2023;18/07/2023;Operacao Simples ;Trбfico de Armas                                                                                                                ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b98596cd5816ae296f55956e491baf5d;03/08/2023;18/07/2023;Operacao Simples ;Trбfico de Armas                                                                                                                ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
852d2ac57963b14a847a5871b710f4c9;03/08/2023;18/07/2023;Operacao Simples ;Trбfico de Armas                                                                                                                ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
dc216aebf1d1c2ed7faea3c219b67c7a;07/08/2023;18/07/2023;Operacao Comum   ;Crimes Financeiros                                                                                                              ;RS;DPF/SBA/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
08944af684214c7d93fc5b620d54fc23;26/05/2023;17/07/2023;Operacao Comum   ;Crimes de Уdio e Pornografia Infantil                                                                                           ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
cca8dbe94f4b6c333fe0f25984ea5d53;17/07/2023;17/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$5.013,00;;;;0;0;0;0;0;0;0;0;0;0
302d83a356f53e71b78a6514460cd01b;21/07/2023;17/07/2023;Operacao Simples ;Crimes Contra o Patrimфnio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f5bbba34889ade1e48dc9604e6e11ea4;16/07/2023;16/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$126.341,00;;;;0;0;0;0;0;0;0;0;0;0
d23fdb285d1c8399f55940d0a98f8fdc;16/07/2023;16/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e83f05151c00fb4cad22428c86f678bf;14/07/2023;15/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$240.000,00;;;;0;0;0;0;0;0;0;0;0;0
080f3e4b62539a65583c41f8b7943a15;15/07/2023;15/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$1.104,00;;;;0;0;0;0;0;0;0;0;0;0
de0a21cc5eb6c768f58166d29329e17e;15/07/2023;15/07/2023;Operacao Simples ;Crimes Fazendбrios                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$2.532.929,00;;;R$1.072.500,00;0;0;0;0;0;0;0;0;0;0
a31d2779e08530d0b5fdbed368c735b4;15/07/2023;15/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3b163dfae68caeac4b49cb2cbce27b06;15/07/2023;15/07/2023;Operacao Simples ;Crimes Fazendбrios                                                                                                              ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4f3244fc8b8787fe45c90c2a41c28478;15/07/2023;15/07/2023;Operacao Simples ;Trбfico de Armas                                                                                                                ;RO;SR/PF/RO                                                        ;Nao;Bolнvia                                                                                                                         ;0;0;0;0;R$30.000,00;;;;0;0;0;0;0;0;0;0;0;0
613bfee2589a978e1f8bccdd74309b08;15/07/2023;15/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolнvia                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c83ba39f025671619b34fa8f0af9f33f;15/07/2023;15/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e46277b43daf8c68bdb160ac610ff3a7;17/07/2023;15/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
14b2470f6019e39f6419a89c41322e55;01/08/2023;15/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$177.847,00;;;;0;0;0;0;0;0;0;0;0;0
4ebfadcd2da20dfc14f65f93bee1074d;29/08/2022;14/07/2023;Operacao Especial;Crimes de Уdio e Pornografia Infantil                                                                                           ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
fd6112d052e082ed3555cf2a0a655ea2;29/03/2023;14/07/2023;Operacao Especial;Trбfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
3eca65f48e1aa2eff91fbf5c83703937;01/06/2023;14/07/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimфnio Cultural                                                                                ;AC;DPF/CZS/AC                                                      ;Nao;Peru                                                                                                                            ;0;0;0;0;R$20.212,00;;;;0;0;0;0;0;0;0;0;0;0
988fc051a45efbf85650c8e0c030acdf;07/06/2023;14/07/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimфnio Cultural                                                                                ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;7;R$4.700,00;;;;0;0;0;0;0;0;0;0;5;0
f2225c45772af59d7bb44eb2c87da6ba;07/07/2023;14/07/2023;Operacao Especial;Trбfico de Drogas                                                                                                               ;BA;DPF/JZO/BA                                                      ;Nao;                                                                                                                                ;1;0;0;1;R$117.479,00;;;;0;0;0;0;0;0;0;0;0;0
5f5fa942104f8679ba1d1da692d4cc65;14/07/2023;14/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$82.566,00;;;;0;0;0;0;0;0;0;0;0;0
cba0128c084ba448aa824e1eca66e12c;14/07/2023;14/07/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimфnio Cultural                                                                                ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2c6d7f23f661010f5b0c2fa53517c29d;14/07/2023;14/07/2023;Operacao Comum   ;Crimes de Уdio e Pornografia Infantil                                                                                           ;RO;SR/PF/RO                                                        ;Nao;Bolнvia                                                                                                                         ;0;0;0;1;R$3.500,00;;;;0;0;0;0;0;0;0;0;0;0
0a7d788122153f3833e5260eb67fdc94;14/07/2023;14/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7d1927cb43d6fcb7976ad65d6c64ddda;14/07/2023;14/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f3bdbf76890cff2f05be94da0913e929;21/07/2023;14/07/2023;Operacao Simples ;Crimes Contra o Patrimфnio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
cbc8f8b391c0dd5d5b55b30862a36b85;21/07/2023;14/07/2023;Operacao Simples ;Crimes Contra o Patrimфnio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1200e96b6adc58a18b97eac989176af2;03/08/2023;14/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;BA;DPF/JZO/BA                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d2a8a3f5685c1924ac4c9416260807ea;03/08/2023;14/07/2023;Operacao Simples ;Trбfico de Drogas                                                                                                               ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$12.839,00;;;;0;0;0;0;0;0;0;0;0;0
8bd1e93b7a7f38c30d2d1278a755e9dd;27/03/2020;13/07/2023;Operacao Especial;Trбfico de Drogas                                                                                                               ;PR;GISE/SR/PF/PR                                                   ;Nao;                                                                                                                                ;0;1;4;8;R$4.166.030,00;;;;0;0;0;0;0;0;11;0;0;0
7ca5ca499b1081df81cdd489c5f75f4e;07/11/2022;13/07/2023;Operacao Especial;Trбfico de Drogas                                                                                                               ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;4;0;12;R$596.403,00;;;R$382,00;0;0;0;0;0;0;0;0;0;0
bd441d0522adb4b95072fd4dbd7c5cc1;05/05/2023;13/07/2023;Operacao Especial;Crimes de Уdio e Pornografia Infantil                                                                                           ;SC;DPF/CCM/SC                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
a9e508672478cf189a48cb4e04d5fa3a;12/07/2023;13/07/2023;Operacao Comum   ;Trбfico de Drogas                                                                                                               ;SP;DPF/PDE/SP                                                      ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
dc8fe10bcd0e38eff3776551954d675c;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0317fdac25309c7441438df8aefa1446;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0ff9940ddf3024e83f6af0b88ad7798e;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6b26a6a495244dcfe8c1e983903108e1;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
96865feaa6475a986f1dbd6dada2e868;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
06ac193c32756d65919f4798c02aa202;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;BA;DPF/JZO/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
89a8ae08de7257e4f03aa0ff0ee3275a;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;BA;DPF/JZO/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
65a6437c3b12d661bee8f833a8ae71b6;13/07/2023;13/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
58598c86145388889ea0e48f993c78f0;13/07/2023;13/07/2023;Operacao de Apoio;Trбfico de Drogas                                                                                                               ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
35e1bd4961d74f12ed2e2399f219aaa9;13/07/2023;13/07/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimфnio Cultural                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
98c46cb06e57ae0f5372646baf03c805;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
071acae145ea72512f23c747393edb44;13/07/2023;13/07/2023;Operacao Comum   ;Crimes Fazendбrios                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$1.000,00;;;;0;0;0;0;0;0;0;0;0;0
6241c2223b636eac88d1c5a1e1d8ec7d;13/07/2023;13/07/2023;Operacao Simples ;Trбfico de Armas                                                                                                                ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$21.500,00;;;;0;0;0;0;0;0;0;0;0;0
0cafb1e7dcf8d16013eb42d16c488d10;13/07/2023;13/07/2023;Operacao de Apoio;Crimes de Corrupзгo                                                                                                             ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
